<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;230808;000000;0.0260000;0.0266600;0.0254000;0.0266600;221728840000
VTBR;D;230809;000000;0.0267100;0.0269650;0.0262400;0.0265450;121249640000
VTBR;D;230810;000000;0.0266850;0.0288000;0.0265250;0.0285500;649453760000
VTBR;D;230811;000000;0.0285350;0.0288200;0.0280800;0.0283000;247000680000
VTBR;D;230814;000000;0.0286400;0.0287900;0.0272700;0.0274600;302253490000
VTBR;D;230815;000000;0.0272400;0.0279900;0.0270550;0.0271950;192399520000
VTBR;D;230816;000000;0.0273150;0.0274050;0.0262550;0.0267750;222313760000
VTBR;D;230817;000000;0.0270050;0.0280800;0.0265550;0.0278450;203779770000
VTBR;D;230818;000000;0.0279000;0.0283200;0.0276050;0.0279600;195847260000
VTBR;D;230821;000000;0.0281250;0.0282400;0.0277150;0.0278700;103141040000
VTBR;D;230822;000000;0.0278650;0.0279000;0.0275050;0.0277350;97657060000
VTBR;D;230823;000000;0.0278100;0.0278100;0.0267700;0.0270200;160564460000
VTBR;D;230824;000000;0.0271950;0.0276500;0.0269050;0.0276250;100953420000
VTBR;D;230825;000000;0.0276200;0.0280450;0.0275000;0.0278550;112597250000
VTBR;D;230828;000000;0.0279650;0.0285000;0.0279500;0.0284350;138392560000
VTBR;D;230829;000000;0.0284400;0.0286400;0.0280500;0.0282400;125144000000
VTBR;D;230830;000000;0.0283050;0.0283750;0.0278500;0.0281000;85658230000
VTBR;D;230831;000000;0.0281800;0.0291750;0.0281500;0.0288250;264151520000
VTBR;D;230901;000000;0.0288250;0.0289900;0.0285750;0.0287900;86901590000
VTBR;D;230904;000000;0.0289950;0.0293850;0.0288900;0.0292950;137960900000
VTBR;D;230905;000000;0.0292750;0.0293150;0.0287000;0.0289950;150392350000
VTBR;D;230906;000000;0.0289950;0.0289950;0.0283150;0.0285150;98768090000
VTBR;D;230907;000000;0.0285000;0.0287150;0.0270750;0.0275450;231372030000
VTBR;D;230908;000000;0.0276700;0.0277400;0.0267350;0.0271900;162441130000
VTBR;D;230911;000000;0.0271400;0.0275450;0.0265200;0.0266650;170865450000
VTBR;D;230912;000000;0.0269350;0.0274200;0.0267000;0.0273550;130835110000
VTBR;D;230913;000000;0.0274000;0.0275750;0.0265550;0.0266700;108088910000
VTBR;D;230914;000000;0.0267050;0.0268200;0.0259250;0.0266050;162008090000
VTBR;D;230915;000000;0.0266650;0.0271800;0.0264900;0.0270850;111764890000
VTBR;D;230918;000000;0.0272400;0.0273750;0.0266700;0.0268700;95572930000
VTBR;D;230919;000000;0.0268700;0.0268700;0.0256300;0.0256700;203389110000
VTBR;D;230920;000000;0.0256500;0.0260000;0.0249050;0.0255400;231188940000
VTBR;D;230921;000000;0.0254850;0.0256700;0.0245150;0.0246000;165780990000
VTBR;D;230922;000000;0.0247150;0.0252500;0.0244800;0.0251250;146855150000
VTBR;D;230925;000000;0.0251900;0.0253500;0.0248550;0.0251200;84295490000
VTBR;D;230926;000000;0.0250550;0.0257150;0.0246800;0.0255000;132101540000
VTBR;D;230927;000000;0.0255600;0.0258850;0.0253400;0.0256150;92323310000
VTBR;D;230928;000000;0.0256250;0.0259850;0.0254400;0.0258050;104157770000
VTBR;D;230929;000000;0.0259100;0.0261000;0.0255500;0.0257000;96079820000
VTBR;D;231002;000000;0.0257500;0.0258700;0.0252000;0.0253100;87904900000
VTBR;D;231003;000000;0.0252600;0.0253800;0.0248950;0.0251900;91019780000
VTBR;D;231004;000000;0.0251400;0.0253800;0.0248000;0.0248900;73447240000
VTBR;D;231005;000000;0.0248900;0.0250250;0.0246300;0.0247950;75595860000
VTBR;D;231006;000000;0.0249850;0.0251700;0.0246400;0.0251500;78143010000
VTBR;D;231009;000000;0.0253600;0.0255850;0.0252350;0.0254700;134200490000
VTBR;D;231010;000000;0.0254450;0.0255250;0.0252500;0.0253400;62204320000
VTBR;D;231011;000000;0.0254000;0.0254700;0.0247400;0.0248450;87440990000
VTBR;D;231012;000000;0.0248500;0.0251950;0.0247500;0.0251750;62834850000
VTBR;D;231013;000000;0.0251700;0.0256400;0.0250400;0.0253800;81619840000
VTBR;D;231016;000000;0.0254900;0.0261400;0.0254400;0.0259800;120053660000
VTBR;D;231017;000000;0.0259650;0.0264750;0.0258500;0.0261950;139677640000
VTBR;D;231018;000000;0.0262550;0.0263950;0.0257600;0.0261200;91194560000
VTBR;D;231019;000000;0.0260550;0.0263900;0.0258650;0.0261700;68442450000
VTBR;D;231020;000000;0.0262200;0.0262250;0.0257300;0.0259950;88267730000
VTBR;D;231023;000000;0.0260650;0.0263000;0.0259650;0.0261100;63497540000
VTBR;D;231024;000000;0.0260950;0.0267650;0.0259850;0.0266150;107798020000
VTBR;D;231025;000000;0.0266050;0.0268700;0.0263000;0.0263950;94767310000
VTBR;D;231026;000000;0.0264650;0.0265400;0.0255000;0.0255500;158762860000
VTBR;D;231027;000000;0.0256000;0.0257000;0.0249500;0.0253300;140057680000
VTBR;D;231030;000000;0.0253000;0.0254900;0.0250950;0.0251600;52384930000
VTBR;D;231031;000000;0.0251000;0.0254100;0.0249000;0.0253150;79426890000
VTBR;D;231101;000000;0.0253400;0.0255450;0.0251200;0.0252000;71075430000
VTBR;D;231102;000000;0.0252600;0.0253350;0.0249200;0.0250550;64621180000
VTBR;D;231103;000000;0.0250500;0.0251200;0.0246950;0.0249000;65087280000
VTBR;D;231106;000000;0.0249350;0.0253700;0.0249050;0.0253650;39987160000
VTBR;D;231107;000000;0.0253550;0.0255450;0.0251050;0.0251700;65431240000
VTBR;D;231108;000000;0.0251800;0.0254450;0.0250550;0.0252150;62732060000
VTBR;D;231109;000000;0.0252200;0.0252650;0.0249400;0.0250050;52121090000
VTBR;D;231110;000000;0.0250150;0.0251450;0.0248450;0.0249050;55428570000
VTBR;D;231113;000000;0.0249100;0.0250000;0.0247050;0.0247750;54188560000
VTBR;D;231114;000000;0.0246950;0.0246950;0.0240100;0.0241050;123504570000
VTBR;D;231115;000000;0.0240950;0.0246250;0.0240550;0.0244350;84546770000
VTBR;D;231116;000000;0.0244400;0.0245750;0.0241000;0.0241500;42832480000
VTBR;D;231117;000000;0.0241300;0.0244400;0.0239400;0.0243850;59389980000
VTBR;D;231120;000000;0.0244450;0.0245950;0.0242200;0.0244150;42497960000
VTBR;D;231121;000000;0.0243400;0.0245500;0.0242550;0.0244800;34134110000
VTBR;D;231122;000000;0.0245150;0.0252000;0.0244850;0.0252000;94663420000
VTBR;D;231123;000000;0.0252000;0.0253000;0.0248600;0.0249100;55772950000
VTBR;D;231124;000000;0.0249350;0.0251600;0.0247100;0.0248450;61260860000
VTBR;D;231127;000000;0.0248800;0.0249950;0.0242500;0.0243000;69215110000
VTBR;D;231128;000000;0.0244250;0.0244300;0.0237800;0.0241300;74849150000
VTBR;D;231129;000000;0.0241500;0.0242950;0.0238600;0.0239000;43809670000
VTBR;D;231130;000000;0.0238900;0.0239500;0.0235000;0.0238850;72907910000
VTBR;D;231201;000000;0.0238700;0.0241250;0.0235200;0.0236100;60649830000
VTBR;D;231204;000000;0.0235900;0.0235900;0.0224700;0.0225450;110411120000
VTBR;D;231205;000000;0.0226600;0.0228300;0.0223300;0.0225200;71031210000
