<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;D;230925;000000;252.1100000;253.4900000;249.8300000;252.6500000;31834270
SBER;D;230926;000000;252.2000000;257.1700000;250.9000000;255.8700000;42923170
SBER;D;230927;000000;256.2600000;257.8500000;254.6300000;256.1000000;27795730
SBER;D;230928;000000;256.2200000;258.2500000;255.5000000;257.6700000;26289900
SBER;D;230929;000000;257.9900000;262.5900000;256.7100000;260.7200000;68503050
SBER;D;231002;000000;261.3800000;261.9200000;257.0300000;258.9800000;35447350
SBER;D;231003;000000;258.9900000;260.5000000;257.2300000;259.6500000;23815150
SBER;D;231004;000000;259.0000000;260.3900000;258.2400000;259.5300000;18510890
SBER;D;231005;000000;260.7100000;261.3900000;258.2600000;259.3800000;23254560
SBER;D;231006;000000;259.7700000;263.4000000;257.8600000;262.9300000;31980230
SBER;D;231009;000000;263.0200000;265.9700000;263.0000000;265.2500000;45189600
SBER;D;231010;000000;264.9000000;265.1800000;257.0000000;263.0000000;33744090
SBER;D;231011;000000;263.1800000;263.9900000;259.5000000;260.2100000;29440350
SBER;D;231012;000000;260.0300000;264.5000000;259.6600000;264.5000000;27421510
SBER;D;231013;000000;264.7500000;265.0400000;262.7000000;263.5100000;18351530
SBER;D;231016;000000;263.9900000;269.2000000;263.5100000;268.1500000;53677710
SBER;D;231017;000000;268.2500000;271.9700000;266.9100000;270.0000000;51107660
SBER;D;231018;000000;270.0000000;271.1900000;266.1100000;267.9000000;40249640
SBER;D;231019;000000;267.1400000;271.0000000;266.2800000;268.6500000;33466930
SBER;D;231020;000000;268.5000000;270.3000000;266.5000000;269.8000000;32851790
SBER;D;231023;000000;270.4700000;274.1000000;269.6500000;270.1000000;62301840
SBER;D;231024;000000;270.0300000;272.0600000;268.6200000;271.2700000;27975250
SBER;D;231025;000000;271.5000000;274.9600000;270.5300000;273.7300000;41764060
SBER;D;231026;000000;274.1000000;276.0000000;269.1200000;269.9000000;59466100
SBER;D;231027;000000;270.0000000;271.9800000;266.8000000;269.7000000;49735190
SBER;D;231030;000000;269.9000000;271.5500000;268.6000000;269.8900000;33261680
SBER;D;231031;000000;269.9100000;270.5000000;266.8700000;268.3500000;26117980
SBER;D;231101;000000;268.2900000;270.3000000;267.6000000;269.6800000;20587810
SBER;D;231102;000000;270.0100000;270.9800000;268.5000000;269.0600000;25499750
SBER;D;231103;000000;269.0700000;269.7800000;267.2000000;268.5400000;20968810
SBER;D;231106;000000;269.0000000;273.8700000;268.6200000;273.4200000;29231770
SBER;D;231107;000000;273.0800000;274.7800000;272.2000000;273.3100000;32183320
SBER;D;231108;000000;273.5300000;278.3500000;273.2800000;278.1500000;58000060
SBER;D;231109;000000;278.6000000;278.8500000;276.0200000;276.6500000;28258660
SBER;D;231110;000000;276.9900000;281.3000000;276.6000000;280.1900000;44600220
SBER;D;231113;000000;280.4000000;284.8000000;280.3200000;283.9700000;45780320
SBER;D;231114;000000;283.6600000;283.8800000;280.5400000;280.8700000;40350240
SBER;D;231115;000000;280.8700000;283.9300000;278.5100000;282.8900000;41784490
SBER;D;231116;000000;282.4000000;283.6900000;279.5600000;279.7000000;24654700
SBER;D;231117;000000;279.6900000;282.5000000;278.6600000;281.6000000;31282610
SBER;D;231120;000000;281.8000000;284.2000000;281.6100000;282.9100000;25219810
SBER;D;231121;000000;282.2900000;283.8200000;281.6600000;282.7900000;19027720
SBER;D;231122;000000;283.1400000;286.6700000;282.8500000;286.1600000;47267490
SBER;D;231123;000000;286.1600000;287.7700000;285.0400000;286.1900000;27692900
SBER;D;231124;000000;286.4800000;287.5000000;285.1100000;286.8500000;26019540
SBER;D;231127;000000;287.4100000;289.0000000;278.8800000;282.3300000;79026910
SBER;D;231128;000000;282.4000000;282.5100000;277.3200000;279.9100000;45475110
SBER;D;231129;000000;279.4800000;280.5600000;276.2000000;276.8000000;29776060
SBER;D;231130;000000;276.7100000;278.6500000;272.7500000;277.5000000;55837620
SBER;D;231201;000000;277.0400000;277.9800000;273.5500000;273.9700000;31604310
SBER;D;231204;000000;273.5900000;274.9500000;270.5200000;270.9600000;37456310
SBER;D;231205;000000;271.9700000;276.3500000;270.5400000;275.2100000;28178700
